farmer_id,date,type,amount_rwf,receiver,sender,fee_rwf
F004,2026-03-16,TRANSFER,4400,250793209144,250792670030,100
F004,2026-03-20,PAYMENT,500,29719767,250792670030,0
F004,2026-03-20,PAYMENT,3400,41538834,250792670030,0
F004,2026-03-21,TRANSFER,2900,250790299279,250792670030,100
F004,2026-04-21,TRANSFER,5200,250789561147,250792670030,100
F004,2026-05-08,PAYMENT,13000,30136596,250792670030,0
F004,2026-05-10,PAYMENT,1000,29719767,250792670030,0
F004,2026-05-12,TRANSFER,12000,250792670030,250793572079,0
F004,2026-05-14,TRANSFER,1900,250788876822,250792670030,100
F004,2026-05-19,PAYMENT,1500,29719767,250792670030,0
F004,2026-05-26,TRANSFER,5100,250792670030,250789982105,0
F004,2026-05-27,PAYMENT,1000,29719767,250792670030,0
F004,2026-05-27,PAYMENT,900,41538834,250792670030,0
F004,2026-06-02,TRANSFER,600,250790595551,250792670030,20
F004,2026-06-04,PAYMENT,1000,29719767,250792670030,0
F004,2026-06-05,TRANSFER,8000,250792670030,250792490755,0
F004,2026-06-10,TRANSFER,5400,250788973555,250792670030,100
F004,2026-06-14,PAYMENT,500,29719767,250792670030,0
F004,2026-06-19,PAYMENT,1500,29719767,250792670030,0
F004,2026-06-21,PAYMENT,2700,41538834,250792670030,0
F004,2026-06-28,TRANSFER,3200,250790476419,250792670030,100
F004,2026-07-01,TRANSFER,90000,250792670030,250788522230,0
F004,2026-07-06,PAYMENT,1500,29719767,250792670030,0
F004,2026-07-07,TRANSFER,1400,250790170387,250792670030,100
F005,2026-02-14,PAYMENT,2900,31311607,250790753504,0
F005,2026-02-18,PAYMENT,10000,46533759,250790753504,0
F005,2026-02-19,PAYMENT,500,44716795,250790753504,0
F005,2026-02-22,PAYMENT,500,44716795,250790753504,0
F005,2026-02-25,PAYMENT,1500,44716795,250790753504,0
F005,2026-02-27,PAYMENT,2100,31311607,250790753504,0
F005,2026-03-01,PAYMENT,1900,31311607,250790753504,0
F005,2026-03-04,PAYMENT,500,44716795,250790753504,0
F005,2026-03-06,PAYMENT,1000,44716795,250790753504,0
F005,2026-03-08,TRANSFER,6700,250790753504,250790345637,0
F005,2026-03-22,PAYMENT,1000,44716795,250790753504,0
F005,2026-04-01,PAYMENT,1000,44716795,250790753504,0
F005,2026-04-02,PAYMENT,3500,31311607,250790753504,0
F005,2026-04-19,PAYMENT,1500,44716795,250790753504,0
F005,2026-04-24,PAYMENT,1000,44716795,250790753504,0
F005,2026-05-04,PAYMENT,3400,31311607,250790753504,0
F005,2026-05-04,TRANSFER,26000,250790753504,250789014768,0
F005,2026-05-06,PAYMENT,1500,44716795,250790753504,0
F005,2026-05-10,PAYMENT,1500,44716795,250790753504,0
F005,2026-05-13,PAYMENT,1500,44716795,250790753504,0
F005,2026-05-20,TRANSFER,4800,250790753504,250789140057,0
F005,2026-05-23,PAYMENT,2000,31311607,250790753504,0
F005,2026-06-05,PAYMENT,1500,44716795,250790753504,0
F005,2026-06-06,TRANSFER,27000,250790753504,250789014768,0
F005,2026-06-15,PAYMENT,1000,44716795,250790753504,0
F005,2026-06-18,PAYMENT,3500,31311607,250790753504,0
F005,2026-06-24,PAYMENT,1000,44716795,250790753504,0
F005,2026-06-25,PAYMENT,1700,31311607,250790753504,0
F005,2026-07-02,TRANSFER,34000,250790753504,250789014768,0
